studyYear,pop,programName,studyName,germplasmName,herbicideType,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Chalk impact|LSU_01:0000108,Days to heading|LSU_01:0000130,Whole milling percentage|LSU_01:0000100,Yield|LSU_01:0000138
2021,MP2,LSU Rice,21MP2_1,MPD_155,Conventional,1,3,136,8,9,test,15.94,81,57.42,7999.819898
2021,MP2,LSU Rice,21MP2_1,MPD_160,Conventional,1,2,78,5,6,test,16.69,74,57.72,8015.321486
2021,MP2,LSU Rice,21MP2_1,MPD_164,Conventional,1,4,199,12,18,test,16.56,86,58.97,8107.058161
2021,MP2,LSU Rice,21MP2_1,MPD_165,Conventional,1,1,37,3,1,test,9.41,84,60.17,7687.007534
2021,MP2,LSU Rice,21MP2_1,MPD_171,Conventional,1,4,232,13,16,test,17.71,75,57.76,7199.980347
2021,MP2,LSU Rice,21MP2_1,MPD_175,Conventional,1,1,9,1,9,test,15.98,79,60.7,7810.255015
2021,MP2,LSU Rice,21MP2_1,MPD_186,Conventional,1,4,210,12,7,test,18.69,81,59.56,6998.535458
2021,MP2,LSU Rice,21MP2_1,MPD_201,Conventional,1,3,131,8,14,test,11.31,76,57.74,8754.397234
2021,MP2,LSU Rice,21MP2_1,MPD_206,Conventional,1,1,11,1,11,test,9.27,79,57.94,7613.32574
2021,MP2,LSU Rice,21MP2_1,MPD_207,Conventional,1,3,164,10,17,test,11.68,74,58.52,8276.757372
2021,MP2,LSU Rice,21MP2_1,MPD_212,Conventional,1,1,28,2,9,test,14.94,80,63.32,7453.589672
2021,MP2,LSU Rice,21MP2_1,MPD_214,Conventional,1,2,95,6,14,test,11.54,80,57.3,6349.741691
2021,MP2,LSU Rice,21MP2_1,MPD_224,Conventional,1,4,201,12,16,test,23.35,81,59.15,7100.318617
2021,MP2,LSU Rice,21MP2_1,MPD_242,Conventional,1,1,25,2,12,test,14.95,80,NA,7882.429078
2021,MP2,LSU Rice,21MP2_1,MPD_254,Conventional,1,3,130,8,15,test,19.09,81,54.23,7751.135319
2021,MP2,LSU Rice,21MP2_1,MPD_256,Conventional,1,4,234,13,18,test,13.73,79,56.29,7421.50305
2021,MP2,LSU Rice,21MP2_1,MPD_269,Conventional,1,4,248,14,5,test,12.89,77,64.85,7806.042462
2021,MP2,LSU Rice,21MP2_1,MPD_281,Conventional,1,1,33,2,4,test,17.55,75,60.46,8733.978474
2021,MP2,LSU Rice,21MP2_1,MPD_285,Conventional,1,4,251,14,2,test,19.45,83,59.42,5626.409981
2021,MP2,LSU Rice,21MP2_1,MPD_291,Conventional,1,1,21,2,16,test,12.62,75,58.23,7924.630373
2021,MP-FOUNDERS,LSU Rice,21MP2_1,PSDO_MP,Conventional,1,3,161,9,17,check,11.22,78,60.62,7550.682957
2021,MP-FOUNDERS,LSU Rice,21MP2_1,PSDO_MP,Conventional,1,4,195,11,15,check,10.56,80,58.38,7646.420041
2021,MP-FOUNDERS,LSU Rice,21MP2_1,PSDO_MP,Conventional,1,1,27,2,10,check,6.07,80,62.94,8772.262701
2021,MP-FOUNDERS,LSU Rice,21MP2_1,PSDO_MP,Conventional,1,2,69,4,4,check,6.75,80,59.79,7934.358643
2021,MP-FOUNDERS,LSU Rice,21MP2_1,ROYJ_MP,Conventional,1,3,150,9,6,check,20.62,71,56.21,8090.079148
2021,MP-FOUNDERS,LSU Rice,21MP2_1,ROYJ_MP,Conventional,1,4,246,14,7,check,19.44,89,56.47,8070.690797
2021,MP-FOUNDERS,LSU Rice,21MP2_1,ROYJ_MP,Conventional,1,1,48,3,12,check,17.02,92,54.84,7995.827064
2021,MP-FOUNDERS,LSU Rice,21MP2_1,ROYJ_MP,Conventional,1,2,76,5,4,check,16.33,90,54.83,8025.155828
