studyYear,pop,programName,studyName,germplasmName,herbicideType,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,Chalk impact|LSU_01:0000108,Days to heading|LSU_01:0000130,Whole milling percentage|LSU_01:0000100,Yield|LSU_01:0000138
2021,MP2,LSU Rice,21MP2_2,MPD_155,Conventional,1,1,63,4,10,test,13.65,77,61.84,7241.730454
2021,MP2,LSU Rice,21MP2_2,MPD_160,Conventional,1,3,187,11,7,test,18.37,74,63.47,7694.565139
2021,MP2,LSU Rice,21MP2_2,MPD_164,Conventional,1,2,76,5,4,test,9.37,77,58.53,7380.517721
2021,MP2,LSU Rice,21MP2_2,MPD_165,Conventional,1,1,37,3,1,test,9.15,75,60,7122.478171
2021,MP2,LSU Rice,21MP2_2,MPD_171,Conventional,1,2,88,5,16,test,13.13,73,60.25,7207.220472
2021,MP2,LSU Rice,21MP2_2,MPD_175,Conventional,1,4,208,12,9,test,11.28,75,65.23,7074.246046
2021,MP2,LSU Rice,21MP2_2,MPD_186,Conventional,1,2,64,4,9,test,16.48,74,58.78,6334.033964
2021,MP2,LSU Rice,21MP2_2,MPD_201,Conventional,1,4,193,11,13,test,11.74,74,58.47,7417.477885
2021,MP2,LSU Rice,21MP2_2,MPD_206,Conventional,1,4,224,13,8,test,11.78,75,61.1,6335.427758
2021,MP2,LSU Rice,21MP2_2,MPD_207,Conventional,1,1,61,4,12,test,13.23,72,62.32,7124.511876
2021,MP2,LSU Rice,21MP2_2,MPD_212,Conventional,1,4,207,12,10,test,9.39,76,64.14,6650.390313
2021,MP2,LSU Rice,21MP2_2,MPD_214,Conventional,1,4,213,12,4,test,10.99,73,63.3,6200.997547
2021,MP2,LSU Rice,21MP2_2,MPD_224,Conventional,1,2,89,5,17,test,14.05,76,57.79,6371.932385
2021,MP2,LSU Rice,21MP2_2,MPD_242,Conventional,1,3,184,11,4,test,20.28,75,61.47,9625.427968
2021,MP2,LSU Rice,21MP2_2,MPD_254,Conventional,1,1,35,2,2,test,12.81,76,58.34,6724.412199
2021,MP2,LSU Rice,21MP2_2,MPD_256,Conventional,1,1,9,1,9,test,12.1,75,62.21,7532.759312
2021,MP2,LSU Rice,21MP2_2,MPD_269,Conventional,1,2,106,6,3,test,9.29,76,64.73,7758.895605
2021,MP2,LSU Rice,21MP2_2,MPD_281,Conventional,1,3,134,8,11,test,15.25,72,66.43,8282.855318
2021,MP2,LSU Rice,21MP2_2,MPD_285,Conventional,1,1,38,3,2,test,17.89,75,50.18,5305.844034
2021,MP2,LSU Rice,21MP2_2,MPD_291,Conventional,1,2,104,6,5,test,14.19,70,58.71,8010.005377
2021,MP-FOUNDERS,LSU Rice,21MP2_2,PSDO_MP,Conventional,1,2,121,7,13,check,5.25,75,63.23,6928.399415
2021,MP-FOUNDERS,LSU Rice,21MP2_2,PSDO_MP,Conventional,1,3,131,8,14,check,9.4,75,62.41,7158.638226
2021,MP-FOUNDERS,LSU Rice,21MP2_2,PSDO_MP,Conventional,1,4,250,14,3,check,9.01,75,64.82,6538.78451
2021,MP-FOUNDERS,LSU Rice,21MP2_2,PSDO_MP,Conventional,1,1,54,3,18,check,9.43,76,62.36,6981.764276
2021,MP-FOUNDERS,LSU Rice,21MP2_2,ROYJ_MP,Conventional,1,3,180,10,1,check,17.06,81,63.62,9022.569927
2021,MP-FOUNDERS,LSU Rice,21MP2_2,ROYJ_MP,Conventional,1,4,205,12,12,check,14.32,81,60.35,9207.382366
2021,MP-FOUNDERS,LSU Rice,21MP2_2,ROYJ_MP,Conventional,1,1,62,4,11,check,16.14,81,60.6,9003.871039
2021,MP-FOUNDERS,LSU Rice,21MP2_2,ROYJ_MP,Conventional,1,2,93,6,16,check,14.34,82,60.22,8486.819708
